"oblast","title","amount","bill","smd"
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку, вул. Перша Горна, 5",323290,861,48
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку, вул. Ювілейна, 34",248340,861,48
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку, вул. Ювілейна, 54",44580,861,48
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку, вул. Двірцева,4",44260,861,48
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку, вул. Паркова, 63",231380,861,48
"Донецька область","Придбання дитячого майданчика для смт Верхньоторецьке Ясинуватського району Донецької області",199000,861,52
"Донецька область","Придбання дитячого майданчика для с. Орлівка Ясинуватського району Донецької області",199000,861,45
"Донецька область","Придбання дитячого майданчика для с. Новобахмутівка Ясинуватського району Донецької області",199000,861,45
"Донецька область","Придбання дитячого майданчика для с. Красногорівка Ясинуватського району Донецької області",199000,861,45
"Донецька область","Придбання дитячого майданчика для с. Новоселівка Ясинуватського району Донецької області",199000,861,45
"Донецька область","Придбання спецтранспорту (асенізатора вакуумного) для Первомайської сільської ради Ясинуватського району Донецької області",2100000,861,45
"Донецька область","Придбання спецтранспорту (екскаватора-навантажувача) для Первомайської сільської ради Ясинуватського району Донецької області",1905000,861,45
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою вул. Л. Бикова, 5",309000,310,48
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою бульвар Краматорський, 11",416000,310,48
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою вул. Л. Бикова, 17",416000,310,48
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою вул. Л. Бикова, 19",416000,310,48
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою вул. Л. Бикова, 13",462000,310,48
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою вул. Л. Бикова, 15",462000,310,48
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою вул. Двірцева, 42",487000,310,48
"Донецька область","Термомодернізація житлових будинків м. Краматорська. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою бульвар Краматорський, 15",832000,310,48
"Донецька область","Термомодернізація житлових будинків м. Краматорска. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою вул. Двірцева, 38",1200000,310,48
"Донецька область","Придбання штучного покриття для футбольного поля КЗ ""Малинівський навчально-виховний комплекс ""Загальноосвітня школа I - II ступенів - дошкільний навчальний заклад"" Нікольської районної ради Донецької області",4e+05,310,60
"Донецька область","Придбання дитячого ігрового майданчика в КЗ Нікольський ясла-садок № 1 ""Сонечко""",1e+05,310,60
"Донецька область","Придбання дитячого ігрового майданчика в КЗ Нікольський ясла-садок № 3 ""Ромашка""",1e+05,310,60
"Донецька область","Придбання штучного покриття та огорожі для футбольного поля комунальному закладу ""Кременівська загальноосвітня школа I - III ступенів Нікольської районної ради Донецької області",6e+05,310,60
"Донецька область","Капітальний ремонт комунального закладу ""Македонівська загальноосвітня школа I - III ступенів Нікольської районної ради Донецької області",250000,310,60
"Донецька область","Придбання штучного покриття та огорожі для футбольного поля комунальному закладу ""Тополинська загальноосвітня школа I - III ступенів Нікольської районної ради Донецької області",6e+05,310,60
"Донецька область","Придбання дитячого ігрового майданчика в КЗ Темрюцький ясла-садок ""Лукомор'є"" Нікольської райради",1e+05,310,60
"Донецька область","Придбання дитячого майданчика для дошкільного навчального закладу загального типу № 3 ""Червоний капелюшок"", смт Ялта Мангушського району Донецької області",1e+05,310,60
"Донецька область","Придбання та облаштування дитячого майданчика на території Ялтинської загальноосвітньої школи I - III ступеня № 2 смт Ялта Мангушського району Донецької області",2e+05,310,60
"Донецька область","Будівництво борцівського майданчика національної боротьби ""Куреш"" смт Ялта Мангушського району Донецької області",6e+05,310,60
"Донецька область","Заміна вікон та дверей в ДНЗ № 4 ""Ягідка"" в с. Урзуф Мангушського району Донецької області",210000,310,60
"Донецька область","Будівництво ліній електропередачі зовнішнього освітлення в с. Урзуф Мангушського району, Донецької області по вул. Сонячна та вул. Курортна",5e+05,310,60
"Донецька область","Придбання дитячого майданчика с. Мелекіне Мангушського району Донецької області",164300,310,60
"Донецька область","Зовнішнє освітлення с. Бердянське та с. Агробаза Мангушського району Донецької області. Нове будівництво",321100,310,60
"Донецька область","Зовнішнє освітлення с. Шевченко Мангушського району Донецької області. Нове будівництво",142000,310,60
"Донецька область","Зовнішнє освітлення с. Приміське Мангушського району Донецької області. Нове будівництво",245200,310,60
"Донецька область","Зовнішнє освітлення с. Приазовське Мангушського району Донецької області. Нове будівництво",270000,310,60
"Донецька область","Розробка проектно-кошторисної документації щодо реконструкції будівель Святогірського дитячого садка № 18 ""Ластівка"", який розташовано за адресою: 84130, Донецька область, м. Святогірськ, пров. Лісовий, 14",644000,310,47
"Донецька область","Придбання тролейбуса для комунального підприємства ""Слов'янське тролейбусне управління"" Слов'янської міської ради",4356000,310,47
"Донецька область","Капітальний ремонт КЛПЗ ""Покровська міська стоматологічна поліклініка"" за адресою: 85300, Донецька обл., вул. Маршала Москаленка, 142",162500,310,50
"Донецька область","Реконструкція приміщення, розташованого за адресою: Донецька обл., м. Покровськ, вул. Захисників України, 33, для розміщення амбулаторії № 10 КМУ ""ЦПМСД"" м. Покровськ",250000,310,50
"Донецька область","Капітальний ремонт приміщення амбулаторії № 3 КМУ ЦПМСД, розташованого за адресою: Донецька обл., м. Покровськ, м-н Шахтарський, 26 в, г/129",162500,310,50
"Донецька область","Капітальний ремонт Покровської центральної районної лікарні, розташованої за адресою: Донецька обл., м. Покровськ, вул. Руднєва, 73",162500,310,50
"Донецька область","Капітальний ремонт КЛПУ ""Родинська міська лікарня"", розташованої за адресою: Донецька обл., м. Родинське, вул. Запорізька, 5",162500,310,50
"Донецька область","Капітальний ремонт КЗ ""Клуб ім. В. М. Комарова"" за адресою: 85300, Донецька обл., м. Покровськ, вул. Київська, 123",162500,310,50
"Донецька область","Капітальний ремонт КЗ ""Клуб ім. М. Ф. Щербака"" за адресою: 85300, Донецька обл., м. Покровськ, вул. Свободи, 93",162500,310,50
"Донецька область","Капітальний ремонт КПСМНЗ ""Родинська музична школа"" за адресою: Донецька обл., м. Родинське, вул. Театральна, 25",162500,310,50
"Донецька область","Капітальний ремонт КПСМНЗ ""Красноармійська музична школа ім. М. Д. Леонтовича"" за адресою: Донецька обл., м. Покровськ, вул. Соціалістична, 2",162500,310,50
"Донецька область","Капітальний ремонт КЗ ""Покровський історичний музей"" за адресою: Донецька обл., м. Покровськ, вул. Європейська, 22",162500,310,50
"Донецька область","Капітальний ремонт (ремонт фасаду) КЗ ""Покровська міська централізована бібліотечна система"" за адресою: Донецька обл., м. Покровськ, вул. Європейська, 22",162500,310,50
"Донецька область","Капітальний ремонт СК ""Металлург"" за адресою: 85300, Донецька обл., м. Покровськ, вул. Степана Бовкуна, 9/1",162500,310,50
"Донецька область","Капітальний ремонт залу кікбоксингу, розташованого за адресою: Донецька обл., м. Покровськ, вул. Шмідта, 137",162500,310,50
"Донецька область","Капітальний ремонт дошкільного навчального закладу № 2 ""Росинка"" Покровської міської ради Донецької області за адресою: 85300, Донецька обл., м Покровськ, м-н Південний",162500,310,50
"Донецька область","Капітальний ремонт дошкільного навчального закладу № 5 ""Івушка"" Покровської міської ради Донецької області за адресою: 85300, Донецька обл., м. Покровськ, вул. Захисників України, 33",162500,310,50
"Донецька область","Капітальний ремонт дошкільного навчального закладу № 8 ""Ластівка"" Покровської міської ради Донецької області за адресою: 85300, Донецька обл., м. Покровськ, м-н Південний",125000,310,50
"Донецька область","Капітальний ремонт Родинського комунального дошкільного навчального закладу № 37 ""Орлик"" Донецької області за адресою: 85310, Донецька обл., м. Покровськ, м. Родинське, вул. Перемоги, 2",125000,310,50
"Донецька область","Капітальний ремонт Родинського комунального дошкільного навчального закладу № 38 ""Дюймовочка"" Донецької області за адресою: 85310, Донецька обл., м. Покровськ, м. Родинське, вул. Миру, 13",125000,310,50
"Донецька область","Капітальний ремонт дошкільного навчального закладу № 42 ""Золотой півник"" Покровської міської ради Донецької області за адресою: 85300, Донецька обл., м. Покровськ, м-н Шахтарський",150000,310,50
"Донецька область","Капітальний ремонт баготопрофільної гімназії Покровської міської ради Донецької області за адресою: 85300, Донецька бол., м. Покровськ, пров. Університетський, 31",162500,310,50
"Донецька область","Капітальний ремонт загальноосвітньої школи I - III ступенів № 2 Покровської міської ради Донецької області за адресою: 85300, Донецька обл., м. Покровськ, м-н Південний, 35",162500,310,50
"Донецька область","Капітальний ремонт загальноосвітньої школи I - III ступенів № 3 Покровської міської ради Донецької області за адресою: 85300, Донецька обл., м. Покровськ, вул. Поштова, 3",162500,310,50
"Донецька область","Капітальний ремонт навчально-виховного комплексу № 2 Покровської міської ради Донецької області за адресою: 85300, Донецька обл., м. Покровськ, вул. 1-го Травня, 63",162500,310,50
"Донецька область","Капітальний ремонт Родинської загальноосвітньої школи I - III ступенів № 8 Покровської міської ради Донецької області за адресою: 85310, Донецька обл., м. Родинське, вул. Перемоги, 6",162500,310,50
"Донецька область","Капітальний ремонт навчально-виховного комплексу № 1 Покровської міської ради Донецької області за адресою: 85300, Донецька обл., м. Покровськ, м-н Лазурний, 80",162500,310,50
"Донецька область","Капітальний ремонт загальноосвітньої школи I - III ступенів № 12 Покровської міської ради Донецької області за адресою: 85300, Донецька обл., м. Покровськ, вул. Маршала Москаленка, 151",162500,310,50
"Донецька область","Капітальний ремонт загальноосвітньої школи I - III ступенів № 14 Покровської міської ради Донецької області за адресою: 85300, Донецька обл., м. Покровськ, вул. Шмідта, 194",162500,310,50
"Донецька область","Капітальний ремонт загальноосвітньої школи I - III ступенів № 15 Покровської міської ради Донецької області за адресою: 85300, Донецька обл., м. Покровськ, вул. Гоголя, 2а",162500,310,50
"Донецька область","Капітальний ремонт Шевченківської загальноосвітньої школи I - III ступенів № 33 Покровської міської ради Донецької області за адресою: 85316, Донецька обл., м. Покровськ, смт Шевченко, вул. Шкільна, 2",162500,310,50
"Донецька область","Капітальний ремонт Родинської загальноосвітньої школи I - III ступенів № 35 Покровської міської ради Донецької області за адресою: 85310, Донецька обл., м. Покровськ, м. Родинське, вул. Шахтарська, 19",162500,310,50
"Донецька область","Капітальний ремонт Родинської загальноосвітньої школи I - III ступенів № 36 Покровської міської ради Донецької області за адресою: 85310, Донецька обл., м. Покровськ, м. Родинське, вул. Миру, 2",162500,310,50
"Донецька область","Капітальний ремонт терапевтичного відділення Центральної міської лікарні в смт Новгородське м. Торецька",61700,310,52
"Донецька область","Придбання вуличних світлодіодних світильників для поточного ремонту мереж зовнішнього освітлення в м. Торецьк",41000,310,52
"Донецька область","Придбання матеріалів для монтажу вуличних світлодіодних світильників в м. Торецьк",24900,310,52
"Донецька область","Придбання вуличних світлодіодних світильників для поточного ремонту мереж зовнішнього освітлення в смт Новгородське м. Торецька",41000,310,52
"Донецька область","Придбання матеріалів для монтажу вуличних світлодіодних світильників в смт Новгородське м. Торецька",43600,310,52
"Донецька область","Встановлення пластикових вікон в ДНЗ № 15 в смт Новгородське м. Торецька",52200,310,52
"Донецька область","Капітальний ремонт спортивного залу в ЗОШ № 16 смт Новгородське м. Торецька",66300,310,52
"Донецька область","Капітальний ремонт зали вільної боротьби спортивного клубу за адресою: квартал Озерськго, 5, смт Новгородське м. Торецька",59700,310,52
"Донецька область","Капітальний ремонт будівлі пологового відділення Центральної міської лікарні в м. Торецьк по вул. Центральна, 55 (заміна вікон та дверей)",308600,310,52
"Донецька область","Капітальний ремонт будівлі поліклініки Центральної міської лікарні в м. Торецьк по вул. Центральна, 55 (заміна вікон та дверей)",308600,310,52
"Донецька область","Капітальний ремонт асфальтобетонного покриття автодороги на Костянтинівку, м. Торецьк Донецької області",308500,310,52
"Донецька область","Придбання комплектів дитячих ліжок і матраців в дошкільні навчальні заклади",164600,310,52
"Донецька область","Придбання 16 комплектів стаціонарного інтерактивного обладнання в п'ятнадцять загальноосвітніх шкіл та школу-інтернат Торецької міської ради",128100,310,52
"Донецька область","Капітальний ремонт будівлі селищної ради смт Щербинівка",61700,310,52
"Донецька область","Капітальний ремонт асфальтобетонного покриття автодороги на смт Щербинівка",61500,310,52
"Донецька область","Капітальний ремонт автодоріг по вулицях: Центральна, Народна, Соціальне містечко, смт Північне м. Торецька",411400,310,52
"Донецька область","Капітальний ремонт асфальтобетонного покриття по вулицях: Київська, Свободи, Зарічна, Нью-Йоркська, смт Новгородське м. Торецька",205700,310,52
"Донецька область","Капітальний ремонт асфальтобетонного покриття автодороги по вул. Декабристів, м. Торецьк Донецької області",223400,310,52
"Донецька область","Капітальний ремонт асфальтобетонного покриття автодороги по вул. Історична, м. Торецьк Донецької області",308500,310,52
"Донецька область","Капітальний ремонт асфальтобетонного покриття автодороги по пров. 3 Майський, м. Торецьк Донецької області",308600,310,52
"Донецька область","Капітальний ремонт асфальтобетонного покриття автодороги по вул. Руднична, м. Торецьк Донецької області",159200,310,52
"Донецька область","Капітальний ремонт ДНЗ № 14 смт Новгородське м. Торецька",178400,310,52
"Донецька область","Капітальний ремонт асфальтобетонного покриття автодороги від шахти ""Валюга"" до перехрестя Торецьк - Новгородське - Неліпівка",40900,310,52
"Донецька область","Капітальний ремонт асфальтобетонного покриття автодороги від перехрестя Торецьк - Новгородське - Неліпівка до вул. Українська смт Неліпівка",40900,310,52
"Донецька область","Капітальний ремонт асфальтобетонного покриття автодороги в смт Дружба Північної селищної ради м. Торецька",91300,310,52
"Донецька область","Капітальний ремонт асфальтобетонного покриття автодороги по вулицям Піонерів та Першотравнева в м. Залізне м. Торецька",102900,310,52
"Донецька область","Капітальний ремонт амбулаторії ЗПСМ № 3 в м. Залізне м. Торецька (заміна вікон та дверей)",61700,310,52
"Донецька область","Капітальний ремонт амбулаторії ЗПСМ № 4 в смт Північне м. Торецька (заміна вікон та дверей)",61700,310,52
"Донецька область","Капітальний ремонт внутрішніх приміщень амбулаторії ЗПСМ № 4 в смт Північне м. Торецька",164600,310,52
"Донецька область","Капітальний ремонт внутрішніх приміщень амбулаторії ЗПСМ № 3 в м. Залізне м. Торецька",164600,310,52
"Донецька область","Капітальний ремонт ліній зовнішнього освітлення по вул. Центральна, смт Північне м. Торецька",60700,310,52
"Донецька область","Капітальний ремонт ліній зовнішнього освітлення в м. Залізне м. Торецьк",60700,310,52
"Донецька область","Капітальний ремонт ліній зовнішнього освітлення в смт Щербинівка",40900,310,52
"Донецька область","Капітальний ремонт дошкільного навчального закладу № 8 Торецької міської ради",82300,310,52
"Донецька область","Капітальний ремонт ліфтів в багатоквартирних житлових будинках",436300,310,52
"Донецька область","Капітальний ремонт покрівлі за адресою: смт Миронівський, вул. Миру (Леніна), 20",45000,310,52
"Донецька область","Капітальний ремонт багатоквартирного житлового будинку, частково пошкодженого в результаті бойових дій за адресою: смт Миронівський, вул. Б. Хмельницького будинок 11, кв. № 46, 50",18300,310,52
"Донецька область","Реконструкція двох будівель по вул. Менделєєва, 19, та вул. Червономаякська, 19, м. Маріуполь",1.5e+07,310,999
"Донецька область","Капітальний ремонт КЗ ""Маріупольського технічного ліцею"" Маріупольської міської ради Донецької області, вул. Пушкіна, 51, Центральний район м. Маріуполя",4044000,310,58
"Донецька область","Реконструкція корпусу загальноосвітньої школи № 39 під розміщення дошкільного підрозділу навчально-виховного комплексу по вул. Брестська, 38, в с. Волонтерівка",3508000,310,57
"Донецька область","Капітальний ремонт фасаду з утепленням будівлі міського центру художньо-естетичної творчості учнівської молоді (МЦХЕТУМ) та Комунальної дитячо-спортивної школи № 5 та благоустрій прилеглої території за адресою: пр. Металургів, 19, в м. Маріуполі",934000,310,58
"Донецька область","Реконструкція спортивного комплексу з улаштуванням багатофункціонального майданчика для гри в великий теніс та волейбол, баскетбольного майданчика з безшовним гумовим покриттям та міні-футбольного поля з синтетичним покриттям (штучна трава) на території Загальноосвітньої школи № 22 у м. Краматорськ за адресою: м. Краматорськ, вул. Двірцева, 3",5e+06,463,48
"Донецька область","Термомодернізація житлових будинків м. Краматорска. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою: вул. Л. Бикова, 6",801000,463,48
"Донецька область","Термомодернізація житлових будинків м. Краматорска. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою: вул. Беляєва, 121",364000,463,48
"Донецька область","Термомодернізація житлових будинків м. Краматорска. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою: бульвар Краматорський, 24",437000,463,48
"Донецька область","Термомодернізація житлових будинків м. Краматорска. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою: вул. Паркова, 89",656000,463,48
"Донецька область","Термомодернізація житлових будинків м. Краматорска. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою: вул. Паркова, 107",534000,463,48
"Донецька область","Термомодернізація житлових будинків м. Краматорска. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою: вул. Шкільна, 10",485000,463,48
"Донецька область","Термомодернізація житлових будинків м. Краматорска. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою: вул. Шкільна, 12",485000,463,48
"Донецька область","Термомодернізація житлових будинків м. Краматорска. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою: вул. Шкільна, 14",364000,463,48
"Донецька область","Термомодернізація житлових будинків м. Краматорска. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою: вул. Я. Мудрого, 51",437000,463,48
"Донецька область","Термомодернізація житлових будинків м. Краматорска. Капітальний ремонт місць загального користування з заміною світлопрозорих конструкцій та вхідних дверей в житловому будинку за адресою: вул. Я. Мудрого, 53",437000,463,48
"Донецька область","Капітальний ремонт даху будівель з посиленням основних несучих конструкцій комунального закладу ""Зорянська загальноосвітня школа I - III ступенів"" корпус I",2083520,463,60
"Донецька область","Придбання обладнання і предметів довгострокового користування для комунального закладу ""Зорянська загальноосвітня школа I - III ступенів""",416480,463,60
"Донецька область","Будівництво спортивного майданчика для гри в міні-футбол, м. Волноваха ""Загальноосвітня школа I - III ступенів № 6""",6e+05,463,60
"Донецька область","Будівництво дитячого ігрового майданчика, м. Волноваха ""Загальноосвітня школа I - III ступенів № 1""",1e+05,463,60
"Донецька область","Будівництво спортивного майданчика з тренажерами для занять на відкритому повітрі, м. Волноваха ""Загальноосвітня школа I - III ступенів № 1""",1e+05,463,60
"Донецька область","Будівництво спортивного майданчика для гри в міні-футбол, м. Волноваха ""Загально-освітня школа I - III ступенів № 4""",6e+05,463,60
"Донецька область","Будівництво дитячого ігрового майданчика, м. Волноваха, вул. Менделеева",1e+05,463,60
"Донецька область","Будівництво спортивного майданчика з тренажерами для занять на відкритому повітрі, м. Волноваха, вул. Менделеева",2e+05,463,60
"Донецька область","Будівництво водонапірної вежі у с. Зачатівка Волноваського району",2e+05,463,60
"Донецька область","Будівництво дитячого ігрового майданчика у с. Старогнатівка Волноваського району",50000,463,60
"Донецька область","Будівництво дитячого ігрового майданчика у с. Рибинське Волноваського району",1e+05,463,60
"Донецька область","Будівництво дитячого ігрового майданчика у с. Ближнє Волноваського району ",1e+05,463,60
"Донецька область","Будівництво спортивного майданчика з тренажерами для занять на відкритому повітрі у с. Ближнє Волноваського району",2e+05,463,60
"Донецька область","Будівництво спортивного майданчика з тренажерами для занять на відкритому повітрі у с. Новоандріївка Волноваського району",2e+05,463,60
"Донецька область","Будівництво спортивного майданчика з тренажерами для занять на відкритому повітрі у с. Кирилівка Волноваського району",2e+05,463,60
"Донецька область","Будівництво дитячого ігрового майданчика с. Прохорівка Волноваського району Донецької області",1e+05,463,60
"Донецька область","Будівництво спортивного майданчика з тренажерами для занять на відкритому повітрі с. Прохорівка Волноваського району Донецької області",2e+05,463,60
"Донецька область","Капітальний ремонт (заміна вікон) в Будинку культури с. Свободне Волноваського району",150000,463,60
"Донецька область","Реконструкція нежитлової будівлі контори КСП під сімейну амбулаторію за адресою: с. Бугас, вул. Центральна, буд. 34/1, Волноваського району, Донецької області",1e+06,463,60
"Донецька область","Капітальний ремонт із залученням енергозберігаючих технологій Комунальної Установи ""Ольгинська лікарська амбулаторія"" за адресою: вул. Шкільна, буд. 41, смт Ольгинка, Волноваського району, Донецької області",8e+05,463,60
"Донецька область","Капітальний ремонт будівлі будинку культури сел. Семенівка за адресою: м. Слов'янськ, вул. Весняна, 23",4377800,463,47
"Донецька область","Розробка проектно-кошторисної документації на будівництво Святогірського культурно-просвітницького центру, м. Святогірськ, вул. Шевченка",1800000,463,47
"Донецька область","Технічне оснащення, придбання сучасного інтерактивного та мультимедійного обладнання для закладів освіти м. Слов'янська",1555300,463,47
"Донецька область","Придбання тролейбуса для комунального підприємства ""Слов'янське тролейбусне управління"" Слов'янської міської ради",922200,463,47
"Донецька область","Реконструкція корпусу загальноосвітньої школи № 39 під розміщення дошкільного підрозділу навчально-виховного комплексу по вул. Брестська, 38, в с. Волонтерівка",3800000,463,57
"Донецька область","Капітальний ремонт фасаду з утепленням будівлі міського центру художньо-естетичної творчості учнівської молоді (МЦХЕТУМ) та Комунальної дитячо-спортивної школи № 5 та благоустрій прилеглої території за адресою: пр. Металургів, 19 в м. Маріуполь Донецької області",520000,463,58
